,index,file_name,zero_angle,x_cms,y_cms,z_cms,delta_x,delta_y
2654,2654,598csv/1484739/1494714,27.0,134.4157119,43.85226139,155.8568121,-1.355122498,0.51661918
1214,1214,598csv/1484727/1493221,7.0,121.2104869,53.18212948,162.8242197,-0.046988709,0.688825573
2608,2608,598csv/1484738/1494667,17.0,122.0088594,38.20816184,132.1184513,0.144680383,0.51661918
15,15,598csv/1484717/1492003,10.0,137.5672165,50.43337385,155.0934885,0.116992296,0.0
5175,5175,598csv/1484760/1500749,26.0,135.0001005,45.63933164,108.9714372,-5.832245608,0.0
3157,3157,598csv/1484743/1495638,14.0,124.1993856,40.79190045,157.6354888,-3.30304018,0.51661918
1718,1718,598csv/1484731/1493725,28.0,125.2674032,52.05810495,154.3836839,-0.112386619,0.0
4625,4625,598csv/1484755/1500176,5.0,139.5245175,44.68603995,122.059192,-6.374094713,0.51661918
2974,2974,598csv/1484741/1495106,9.0,119.8913217,51.99811148,147.0541179,-1.709665072,-0.172206393
2333,2333,598csv/1484736/1494382,23.0,137.8743451,55.76003692,117.056109,0.140250289,0.51661918
3616,3616,598csv/1484747/1496734,10.0,141.5697269,52.78426625,161.5642714,-3.296908282,0.51661918
3871,3871,598csv/1484749/1497350,30.0,119.4479194,50.44854942,110.9205831,-2.064518294,0.51661918
5163,5163,598csv/1484760/1500734,12.0,129.6001405,51.43663995,119.5219821,-5.941458227,0.51661918
4505,4505,598csv/1484754/1500012,29.0,123.4183233,48.83040469,109.99929,-6.496138397,0.51661918
4585,4585,598csv/1484755/1500134,9.0,132.0945653,44.18830169,127.3317283,-6.55102834,0.51661918
2178,2178,598csv/1484735/1494227,26.0,124.0885917,39.50309076,164.955291,0.340549961,0.51661918
176,176,598csv/1484718/1492165,8.0,125.8315924,48.47611025,161.3339174,0.076432626,0.688825573
606,606,598csv/1484722/1492605,8.0,120.7469031,61.19803387,155.0970849,0.048622982,0.861031966
287,287,598csv/1484719/1492285,24.0,123.9360069,46.60932305,144.5482776,-0.023014878,0.51661918
5259,5259,598csv/1484760/1500838,11.0,134.8355435,51.71478447,112.2665203,-5.726706725,0.51661918
4265,4265,598csv/1484752/1499760,12.0,142.3720623,40.52550142,115.5285468,-2.104470177,0.0
2128,2128,598csv/1484734/1494177,4.0,129.0209862,47.02372951,159.4905013,0.226245435,0.51661918
2380,2380,598csv/1484736/1494429,9.0,133.1293676,56.95261887,149.0185434,0.143316238,0.51661918
5173,5173,598csv/1484760/1500746,12.0,117.0534185,45.5004407,116.2054898,-5.900520378,0.51661918
471,471,598csv/1484720/1492470,10.0,128.3132587,49.54969066,142.5669982,0.196490871,0.861031966
968,968,598csv/1484725/1492974,7.0,119.9226536,49.35806188,162.1886063,-0.046988709,1.03323836
1246,1246,598csv/1484727/1493253,29.0,124.7531568,58.16467123,145.3041972,-0.09184341,0.51661918
202,202,598csv/1484718/1492191,2.0,121.0066641,42.59833831,148.7381972,-0.04597573,0.51661918
4316,4316,598csv/1484752/1499814,11.0,126.4871882,50.91963525,110.3279927,-2.046892463,0.51661918
4575,4575,598csv/1484755/1500124,7.0,125.4963465,44.83427313,115.0777418,-6.467788497,0.51661918
3280,3280,598csv/1484744/1496391,7.0,136.502723,49.45441665,156.0573389,-3.227269367,0.51661918
1223,1223,598csv/1484727/1493230,8.0,122.2997465,52.81967807,160.3963922,-0.173543525,0.861031966
1386,1386,598csv/1484728/1493393,9.0,138.6202393,40.43121748,140.6813736,-0.09214055,0.861031966
323,323,598csv/1484719/1492321,8.0,129.3053398,55.67303917,148.6685158,-0.072961485,0.861031966
418,418,598csv/1484720/1492417,11.0,113.5366167,32.46084262,150.4694698,0.080822201,0.51661918
2539,2539,598csv/1484738/1494595,12.0,130.4326947,55.37585077,154.3992522,0.234835495,0.51661918
315,315,598csv/1484719/1492313,3.0,127.1345807,43.64983469,125.9815149,-0.115587632,0.51661918
4118,4118,598csv/1484751/1499608,0.0,137.1244139,51.61665507,122.3729695,-2.184752122,-0.172206393
3151,3151,598csv/1484743/1495632,15.0,136.9355441,52.30073654,132.934403,-3.411699038,0.51661918
441,441,598csv/1484720/1492440,5.0,121.1305208,60.57798286,153.8391826,0.216304736,0.0
3811,3811,598csv/1484748/1497290,25.0,116.4030197,45.8964659,113.2626846,-2.086547205,0.172206393
2045,2045,598csv/1484734/1494093,7.0,146.3478134,44.14365144,137.5299951,0.411998731,0.51661918
4668,4668,598csv/1484755/1500223,3.0,134.980163,44.96118849,122.3405494,-6.32566082,0.51661918
2857,2857,598csv/1484740/1494984,8.0,127.9033611,58.46047328,152.9239371,-1.789312218,0.51661918
2189,2189,598csv/1484735/1494238,12.0,137.2235007,51.97955169,134.8756409,0.204999893,0.51661918
4266,4266,598csv/1484752/1499761,1.0,118.9594286,48.56301882,122.1415329,-2.256349462,-0.172206393
1516,1516,598csv/1484729/1493523,10.0,120.0507618,55.92114282,157.8662414,-0.075014456,0.0
2914,2914,598csv/1484741/1495045,23.0,130.5830135,30.88493242,147.1493743,-1.803061716,0.51661918
2999,2999,598csv/1484741/1495132,12.0,136.0284882,48.2887796,146.8724954,-1.748955143,0.51661918
492,492,598csv/1484721/1492491,9.0,123.1817848,55.27173084,141.7079014,0.120031233,0.0
3229,3229,598csv/1484743/1496335,6.0,120.3109176,44.57621452,159.2689187,-3.270854468,0.51661918
1307,1307,598csv/1484727/1493314,31.0,128.389906,54.48984468,150.1785011,-0.091195103,0.51661918
3217,3217,598csv/1484743/1496321,10.0,126.9754288,54.34449455,136.1742712,-3.197109612,0.51661918
4121,4121,598csv/1484751/1499611,28.0,122.5903937,53.78240723,110.1703899,-2.13295514,0.861031966
4192,4192,598csv/1484751/1499684,35.0,117.1172936,47.30825541,121.8171201,-2.08361632,0.51661918
4442,4442,598csv/1484754/1499946,14.0,123.2100414,48.63540923,129.8538423,-2.167950181,0.172206393
1052,1052,598csv/1484725/1493059,6.0,116.2393411,57.54039629,155.8972149,-0.054916956,1.205444753
1026,1026,598csv/1484725/1493032,10.0,122.5954954,46.96470545,150.0552705,-0.071502796,0.0
3019,3019,598csv/1484742/1495156,9.0,132.2497242,47.05838944,154.3941953,-2.584784197,0.51661918
2509,2509,598csv/1484737/1494558,16.0,136.7061511,52.69797266,140.6422593,0.250921598,0.51661918
490,490,598csv/1484721/1492489,24.0,131.8811254,49.94188415,130.2652516,0.121949139,0.344412787
4782,4782,598csv/1484756/1500339,10.0,132.40175,35.69890479,104.869792,-5.985651115,0.51661918
2583,2583,598csv/1484738/1494641,12.0,136.6221012,30.46826772,160.1976974,0.087615912,0.51661918
1489,1489,598csv/1484729/1493496,14.0,136.9641349,45.25208049,120.258353,-0.047704548,0.861031966
3410,3410,598csv/1484745/1496523,5.0,127.8137458,45.02418813,156.3030235,-3.306079117,0.51661918
4011,4011,598csv/1484750/1499497,14.0,133.0004938,54.39303742,131.7388346,-1.996000409,0.51661918
2595,2595,598csv/1484738/1494653,7.0,124.9919219,49.97925553,143.1195554,0.17890556,0.51661918
5207,5207,598csv/1484760/1500782,8.0,122.7144921,49.58428159,116.3616532,-5.751828599,0.51661918
4590,4590,598csv/1484755/1500139,5.0,135.3148464,53.66781605,95.96484161,-6.514898764,0.51661918
3884,3884,598csv/1484749/1497363,20.0,127.80287,47.91488816,127.5552952,-2.04496105,0.51661918
2719,2719,598csv/1484739/1494812,4.0,109.5246159,51.9605519,141.2421135,-1.493130727,0.51661918
656,656,598csv/1484722/1492655,7.0,129.9567771,55.82404166,158.2764646,0.07290746,0.51661918
952,952,598csv/1484724/1492958,11.0,130.8837077,49.21042831,144.4181963,0.059887306,1.03323836
1823,1823,598csv/1484732/1493832,6.0,125.262816,47.97262187,147.3870652,0.176595968,0.51661918
930,930,598csv/1484724/1492936,9.0,120.7829604,44.4381521,160.514088,0.121003692,0.0
1785,1785,598csv/1484731/1493794,28.0,123.9603166,53.55954217,149.2593468,0.156390418,0.344412787
1677,1677,598csv/1484730/1493684,30.0,122.0064095,54.01833755,147.7116291,0.029241321,0.688825573
718,718,598csv/1484722/1492719,9.0,126.9287301,46.75769651,144.4687379,0.262928773,0.344412787
4367,4367,598csv/1484753/1499867,0.0,137.0858413,49.47223084,132.6942031,-2.232173035,0.51661918
3318,3318,598csv/1484744/1496429,9.0,127.8633824,43.46024136,166.8472144,-3.152903218,0.51661918
1969,1969,598csv/1484733/1494017,12.0,121.8260292,52.76422374,155.2677866,0.127581301,0.0
3471,3471,598csv/1484745/1496584,10.0,132.510691,45.66896083,156.7958923,-3.288034588,0.51661918
4995,4995,598csv/1484758/1500557,,128.0,69.5,128.0,126.807507,0.51661918
827,827,598csv/1484723/1492833,3.0,121.2422469,54.02230152,145.2824946,-0.063925714,0.861031966
275,275,598csv/1484719/1492273,12.0,127.4310004,53.92806456,138.7501878,-0.102783581,0.51661918
1831,1831,598csv/1484732/1493840,9.0,119.6318619,53.23292987,152.0233535,0.016369737,0.51661918
2685,2685,598csv/1484739/1494745,23.0,125.772218,51.0300567,144.363891,-1.368291222,0.51661918
4877,4877,598csv/1484757/1500435,18.0,140.0744307,25.17586176,117.9365044,-6.051197596,0.51661918
1263,1263,598csv/1484727/1493270,21.0,107.1679009,47.29584951,130.0209018,-0.078661179,0.0
3368,3368,598csv/1484745/1496480,12.0,133.4033302,49.15047658,146.5811662,-3.340682472,0.51661918
5015,5015,598csv/1484758/1500579,8.0,116.7642488,28.48076974,114.038408,-6.019295517,0.51661918
3573,3573,598csv/1484746/1496691,9.0,128.3280109,60.10923961,153.4771038,-3.304768997,0.51661918
609,609,598csv/1484722/1492608,8.0,126.5039042,48.3745186,159.0662121,0.09833998,1.205444753
3407,3407,598csv/1484745/1496520,28.0,124.7058453,52.79428948,118.4979177,-3.279336477,0.51661918
2676,2676,598csv/1484739/1494736,8.0,119.141141,53.55599312,152.5371302,-1.42058794,0.51661918
379,379,598csv/1484720/1492377,15.0,131.7546755,42.71356395,130.4891008,0.048785058,0.51661918
1619,1619,598csv/1484730/1493626,10.0,129.5197998,56.43782962,137.4798427,-0.034279202,1.205444753
525,525,598csv/1484721/1492524,5.0,126.8375976,46.6348415,161.9846675,0.071745911,-0.172206393
4427,4427,598csv/1484753/1499930,6.0,129.0840609,50.30561892,118.3125147,-2.230754865,0.51661918
2235,2235,598csv/1484735/1494284,30.0,126.7073801,50.53466959,142.010199,0.225907775,0.51661918
3920,3920,598csv/1484749/1499081,8.0,123.6057922,48.81683135,126.9947189,-2.069515656,0.51661918
2356,2356,598csv/1484736/1494405,9.0,127.6062119,60.4512414,150.149,0.159956103,0.51661918
5085,5085,598csv/1484759/1500652,7.0,134.8818305,50.13930621,119.5232561,-6.057410532,0.51661918
5111,5111,598csv/1484759/1500678,19.0,127.1260882,28.98240195,106.4500608,-5.870698283,0.51661918
3713,3713,598csv/1484747/1497190,13.0,146.4677222,48.79331138,159.3384263,-2.208091153,0.51661918
1773,1773,598csv/1484731/1493781,8.0,129.9579442,48.46164745,145.3904811,-0.189224437,0.688825573
1031,1031,598csv/1484725/1493037,6.0,120.4250025,44.47189431,150.0545764,-0.110900917,0.51661918
4558,4558,598csv/1484754/1500076,1.0,123.8879803,40.28671936,123.5121751,-6.542735421,0.51661918
2823,2823,598csv/1484740/1494946,31.0,142.0491417,36.54859854,144.4757732,-1.763596063,0.51661918
4282,4282,598csv/1484752/1499778,8.0,136.1012658,53.62121598,109.4514202,-2.231808363,0.51661918
3660,3660,598csv/1484747/1497135,9.0,126.0107623,54.03202622,154.1753994,-2.202513017,0.51661918
4353,4353,598csv/1484753/1499851,9.0,138.8858283,47.55545833,115.0340905,-2.164924751,0.344412787
4810,4810,598csv/1484757/1500367,24.0,140.8222617,51.84754263,108.7659646,-5.953897607,0.51661918
4688,4688,598csv/1484756/1500243,3.0,133.1716883,53.57274735,124.0380869,-6.374256789,0.51661918
2987,2987,598csv/1484741/1495119,10.0,124.4525362,53.52675024,153.156297,-1.793296601,0.0
2349,2349,598csv/1484736/1494398,27.0,126.2314244,52.61227774,148.351415,0.085508916,0.51661918
3736,3736,598csv/1484748/1497215,27.0,138.9162546,53.05271941,110.6444376,-2.012788844,1.03323836
3540,3540,598csv/1484746/1496658,9.0,118.9451749,61.4027766,154.0366726,-3.308267151,0.51661918
2326,2326,598csv/1484736/1494375,26.0,121.3896643,48.71239234,142.9764458,0.198395271,0.51661918
958,958,598csv/1484724/1492964,8.0,114.0853696,52.71628863,144.9653871,-0.08721072,0.51661918
1649,1649,598csv/1484730/1493656,32.0,132.6477979,53.79598402,139.9289993,-0.096570644,0.0
3772,3772,598csv/1484748/1497251,25.0,129.1122981,51.43126227,114.7379586,-2.103416679,0.51661918
545,545,598csv/1484721/1492544,21.0,125.7660858,45.28165904,158.2836303,0.020300095,0.51661918
1243,1243,598csv/1484727/1493250,4.0,103.2521992,50.4422643,147.9477746,-0.110509232,0.172206393
4809,4809,598csv/1484757/1500366,5.0,138.3850271,29.59493612,120.535524,-5.99336326,0.51661918
4410,4410,598csv/1484753/1499913,13.0,123.5027246,53.13581572,115.3338287,-2.163074376,0.51661918
2298,2298,598csv/1484736/1494347,9.0,121.6433773,54.98174435,152.4201148,0.149191515,0.51661918
1865,1865,598csv/1484732/1493882,7.0,122.2795733,41.99160066,160.7532895,0.158713516,0.51661918
365,365,598csv/1484720/1492363,14.0,137.3694805,55.37382371,137.8255749,0.040910836,1.205444753
2355,2355,598csv/1484736/1494404,8.0,125.7541349,55.38966285,150.8679707,0.162009074,0.51661918
3922,3922,598csv/1484749/1499357,28.0,122.0517554,51.82507777,119.9618843,-2.073229911,-0.172206393
3169,3169,598csv/1484743/1495653,7.0,114.6775977,52.2586815,149.0707746,-3.528056534,0.51661918
3031,3031,598csv/1484742/1495172,9.0,121.3486361,46.19600738,164.0302181,-2.72057738,0.51661918
5058,5058,598csv/1484759/1500622,22.0,132.3051191,45.02708282,119.9175618,-5.871954376,0.51661918
1938,1938,598csv/1484733/1493983,34.0,111.8984213,56.5233842,99.60439669,0.079471562,0.51661918
2693,2693,598csv/1484739/1494753,28.0,139.8812477,33.46743942,150.0239938,-1.505921273,0.51661918
3746,3746,598csv/1484748/1497225,1.0,139.1617745,52.87268089,123.7096144,-2.213453188,0.51661918
1744,1744,598csv/1484731/1493751,10.0,129.6694506,46.20205175,146.5970802,-0.167087474,0.172206393
3777,3777,598csv/1484748/1497256,15.0,116.3325336,45.36248597,121.163229,-2.171596904,0.51661918
1259,1259,598csv/1484727/1493266,6.0,114.8343366,55.38987307,153.231915,-0.119436952,0.688825573
1016,1016,598csv/1484725/1493022,12.0,120.7119858,46.32502226,161.6127159,0.005253983,0.0
1805,1805,598csv/1484732/1493814,15.0,145.3133227,52.35926868,133.431097,0.137062783,0.51661918
1736,1736,598csv/1484731/1493743,12.0,129.4931784,51.37399038,139.5680189,-0.044152369,0.0
22,22,598csv/1484717/1492010,1.0,102.7442153,56.79193941,141.7243492,0.052836973,0.51661918
5231,5231,598csv/1484760/1500809,7.0,130.049351,52.67824145,113.3066853,-5.944037947,0.51661918
3420,3420,598csv/1484745/1496533,25.0,119.6966376,53.15250675,155.5861978,-3.224311469,0.51661918
3074,3074,598csv/1484742/1495218,9.0,132.6640818,61.82693056,157.9387411,-2.638863758,0.51661918
5269,5269,598csv/1484760/1500848,9.0,115.9512363,47.03656526,110.9415555,-5.743427628,0.51661918
4741,4741,598csv/1484756/1500297,4.0,153.1225196,30.1614957,131.823864,-6.427904146,0.51661918
4188,4188,598csv/1484751/1499680,4.0,129.4226753,40.14837652,108.5747229,-2.283686383,0.51661918
2254,2254,598csv/1484735/1494303,14.0,126.7877871,36.81684787,146.8495463,0.22454363,0.51661918
497,497,598csv/1484721/1492496,8.0,123.554042,47.946559,146.9896755,0.118221377,0.344412787
3004,3004,598csv/1484742/1495137,9.0,145.7417754,35.80073242,168.1672468,-1.800063299,0.51661918
3842,3842,598csv/1484749/1497321,2.0,124.5322802,48.02550574,132.7554321,-2.090963793,0.51661918
4760,4760,598csv/1484756/1500317,8.0,125.0581271,41.82718017,116.8983834,-5.962122994,0.51661918
1376,1376,598csv/1484728/1493383,11.0,129.7589728,40.46505057,158.586506,-0.137157327,0.172206393
3628,3628,598csv/1484747/1496748,10.0,135.3650259,52.92262305,151.5756544,-3.245381428,0.51661918
2955,2955,598csv/1484741/1495086,15.0,142.8299162,53.31923694,146.7506864,-1.814299028,0.51661918
1783,1783,598csv/1484731/1493792,9.0,114.0757942,58.55486023,152.6038119,0.048231296,0.51661918
1595,1595,598csv/1484730/1493602,7.0,109.2842136,50.34766038,162.4055664,0.086643452,0.172206393
1993,1993,598csv/1484733/1494041,17.0,129.0446634,44.08037168,148.3395935,0.152176426,0.51661918
2973,2973,598csv/1484741/1495105,5.0,131.1778875,46.64253884,164.2532418,-1.754722369,0.51661918
1023,1023,598csv/1484725/1493029,5.0,120.3872391,44.78446406,161.2760865,-0.108145615,0.0
3252,3252,598csv/1484744/1496359,4.0,125.1680959,50.74034936,142.5269236,-3.246097266,0.51661918
1589,1589,598csv/1484730/1493596,23.0,125.1880568,38.20300468,154.4969425,0.069760472,0.51661918
450,450,598csv/1484720/1492449,11.0,133.3063246,53.03587757,136.7917196,0.153446026,0.688825573
2943,2943,598csv/1484741/1495074,2.0,112.8730029,44.5269893,135.8621452,-1.794093477,0.344412787
4466,4466,598csv/1484754/1499972,1.0,112.5584285,48.56556879,141.5035549,-7.248335922,0.51661918
2940,2940,598csv/1484741/1495071,9.0,131.7531704,48.05986553,158.031523,-1.769511859,0.172206393
959,959,598csv/1484724/1492965,7.0,131.6019685,53.59479238,153.1582993,-0.109577292,0.51661918
2451,2451,598csv/1484737/1494500,3.0,96.70296727,34.59623738,133.5174977,0.212104251,0.51661918
491,491,598csv/1484721/1492490,14.0,144.3065878,51.06771809,144.3230163,0.163022052,0.344412787
4055,4055,598csv/1484750/1499541,16.0,133.1036029,52.66944339,125.4560044,-2.123230544,-0.172206393
2650,2650,598csv/1484739/1494710,6.0,125.0302591,54.22981443,149.0666317,-1.400639011,0.51661918
867,867,598csv/1484724/1492873,6.0,115.6633921,37.95833657,139.3213093,-0.025432521,0.51661918
4366,4366,598csv/1484753/1499866,4.0,121.3687243,34.22569652,109.5229245,-2.210873468,0.51661918
2565,2565,598csv/1484738/1494622,9.0,114.3434804,23.85004472,151.0807052,0.155661073,0.51661918
3634,3634,598csv/1484747/1496755,8.0,133.9139138,47.93796421,147.9708566,-3.242045351,0.51661918
1086,1086,598csv/1484726/1493093,22.0,127.1777716,42.79400087,135.7120479,-0.051837501,0.51661918
5120,5120,598csv/1484759/1500687,27.0,129.5338296,51.85781086,113.9506314,-5.845806017,0.51661918
721,721,598csv/1484723/1492722,4.0,127.1315292,58.17458537,145.9220917,-0.002998417,0.0
3846,3846,598csv/1484749/1497325,9.0,133.4901647,41.83348874,107.3774699,-2.126580127,0.51661918
3083,3083,598csv/1484742/1495227,8.0,122.63339,53.35395223,143.4040505,-2.735474921,0.51661918
3185,3185,598csv/1484743/1495670,13.0,131.2807665,45.53262769,143.3720464,-3.504177248,0.51661918
496,496,598csv/1484721/1492495,7.0,132.1047482,47.84062511,148.5216641,0.118126833,0.51661918
4559,4559,598csv/1484754/1500077,11.0,138.4887362,44.05883395,117.4970601,-6.410426885,0.51661918
4217,4217,598csv/1484752/1499709,29.0,134.8789825,37.60149024,106.8570465,-2.231011486,0.51661918
157,157,598csv/1484718/1492146,6.0,129.2091558,47.86207494,160.7947226,0.119909675,0.344412787
2570,2570,598csv/1484738/1494628,18.0,127.4843745,61.34994046,143.3927135,0.22263923,0.51661918
430,430,598csv/1484720/1492429,19.0,103.7101908,49.68313944,128.3741585,0.041478105,0.344412787
4336,4336,598csv/1484753/1499834,28.0,128.2725322,53.42888231,107.0938766,-2.184265892,0.172206393
4792,4792,598csv/1484756/1500349,26.0,128.1403191,47.83183573,115.2695002,-6.019025389,0.51661918
1985,1985,598csv/1484733/1494033,3.0,107.164096,50.14962633,134.0019081,0.079093383,0.51661918
1222,1222,598csv/1484727/1493229,6.0,127.1250768,46.51492668,150.6933445,-0.054498259,0.51661918
2563,2563,598csv/1484738/1494620,8.0,132.4446679,56.87309008,140.9209653,0.173840666,0.51661918
3678,3678,598csv/1484747/1497153,5.0,123.5759232,40.30639058,164.5655876,-2.056563033,0.51661918
649,649,598csv/1484722/1492648,9.0,121.8963131,47.61929221,158.2129892,0.095827793,-0.172206393
3983,3983,598csv/1484750/1499457,6.0,147.5319206,29.15697784,119.4477503,-2.21239969,0.51661918
3669,3669,598csv/1484747/1497144,11.0,129.7144045,52.0255489,142.8807718,-2.163722682,0.344412787
818,818,598csv/1484723/1492824,11.0,134.4777266,49.20869503,143.6952095,-0.051499841,0.51661918
1797,1797,598csv/1484731/1493806,10.0,128.4880949,53.03872464,147.3512522,0.149245541,0.51661918
